policyholder_id,full_name,date_of_birth,age,gender,state,phone,email,license_years,prior_claims_count,credit_score,marital_status
PH02644,Maria Wilson,08 Feb 1994,30,female,WA,(552) 769-5434,david265@outlook.com,4,1,735.0,Divorced
PH02645,NINA DAVIS,07-13-1963,61,F,IN,+1-961-578-8821,maria753@yahoo.com,7,1,581.0,single
PH02646,Tom White,1974-05-15,50,Male,MO,(213) 201-1696,anna197@hotmail.com,1,0,581.0,Single
PH02647,RAJ THOMPSON,1963-04-30,61,m,MI,+1-423-557-4307,aisha819@hotmail.com,16,0,695.0,single
PH02648,Priya Miller,1970-04-05,54,male,WI,(735) 589-8080,mark151@hotmail.com,9,0,,Divorced
PH02649,Nina Davis,1980-02-20,44,FEMALE,MD,9607704608,kevin587@hotmail.com,28,0,707.0,single
PH02650,Zoe Davis,1978-08-25,46,m,IN,(296) 532-3013,zoe281@hotmail.com,22,0,670.0,Widowed
PH02651,Tom Jones,12 Sep 1976,48,female,NC,(252) 302-0164,carlos523@hotmail.com,19,0,625.0,Divorced
PH02652,Fatima Thomas,1973-10-15,51,Male,PA,+1-854-867-4786,emma582@outlook.com,30,2,648.0,S
PH02653,SAM ANDERSON,28/04/1961,63,MALE,TX,(661) 989-4467,nina147@gmail.com,-2,3,648.0,Married
PH02654,Kevin Garcia,1962-12-17,62,m,GA,(678) 729-0555,lisa181@yahoo.com,23,2,664.0,single
PH02655,Sarah Brown,22 Aug 1993,31,MALE,AZ,+1-699-407-3939,yuki685@outlook.com,31,2,655.0,M
PH02656,,04-21-1959,65,MALE,FL,(916) 935-1867,carlos683@yahoo.com,35,0,696.0,single
PH02657,ANNA ROBINSON,06-23-1999,25,M,NC,,kevin614@hotmail.com,25,0,592.0,S
PH02658,Raj Moore,1985-12-18,39,FEMALE,VA,(552) 385-7436,kevin550@hotmail.com,26,0,653.0,Married
PH02659,Sam Anderson,23 Nov 1976,48,male,PA,,maria898@yahoo.com,1,0,771.0,married
PH02660,Robert Smith,14/12/1956,68,female,MO,(384) 203-7905,anna65@yahoo.com,18,1,688.0,Single
PH02661,Yuki Clark,02/04/1971,53,f,NJ,(732) 128-9284,mark954@gmail.com,30,1,716.0,married
PH02662,James Martin,19 Jun 1955,69,MALE,AZ,+1-308-794-0893,priya533@yahoo.com,5,1,763.0,M
PH02663,Emma Harris,1986-06-02,38,Male,CA,2518862588,chris687@gmail.com,21,2,596.0,Widowed
PH02664,Elena Thompson,09/10/1968,56,F,IL,3516559942,sarah308@hotmail.com,28,0,642.0,Single
PH02665,David Johnson,03-30-1970,54,m,IN,2497740074,kevin482@yahoo.com,17,3,669.0,Single
PH02666,NINA THOMAS,1993-07-15,31,f,NY,8397214991,carlos234@hotmail.com,3,0,843.0,single
PH02667,Sam Robinson,08-25-1996,28,Female,OH,,kevin209@hotmail.com,32,0,674.0,single
PH02668,Michael Anderson,11-12-1992,32,female,WI,,sam250@gmail.com,6,1,525.0,Single
PH02669,Lisa Williams,2000-10-23,24,Female,OH,,maria293@hotmail.com,26,0,699.0,Divorced
PH02670,Kevin Brown,01 Jun 1998,26,MALE,MA,4795506968,maria506@yahoo.com,-5,1,616.0,S
PH02671,Daniel Martin,03/08/1964,60,Female,GA,,elena188@yahoo.com,16,0,773.0,Married
PH02672,YUKI DAVIS,09/10/1969,55,M,MD,(908) 412-4784,daniel177@yahoo.com,6,0,608.0,S
PH02673,Michael Thomas,21/08/1967,57,Male,GA,(545) 362-2539,maria985@outlook.com,22,1,691.0,married
PH02674,Kevin Robinson,30 Aug 1999,25,Female,WA,4774807938,emma54@yahoo.com,18,3,637.0,S
PH02675,DAVID JACKSON,07-03-1987,37,M,MO,+1-785-378-5038,sam151@yahoo.com,13,0,673.0,Married
PH02676,FATIMA TAYLOR,22 Feb 1970,54,M,PA,,lisa284@yahoo.com,19,0,600.0,single
PH02677,Sam Taylor,19 Dec 1964,60,male,TX,+1-611-155-4115,priya180@outlook.com,25,1,711.0,single
PH02678,Sarah Davis,1969-04-19,55,m,MI,8494223493,maria120@gmail.com,29,0,702.0,M
PH02679,Priya Brown,1983-03-16,41,m,CA,6339427728,chris624@yahoo.com,27,0,567.0,Divorced
PH02680,Elena Davis,1961-09-25,63,MALE,MD,4523071667,lisa107@yahoo.com,35,0,616.0,S
PH02681,RAJ GARCIA,1998-09-19,26,Male,CA,(909) 550-6964,michael367@gmail.com,7,1,635.0,Divorced
PH02682,Carlos Clark,01-18-1979,45,F,NJ,+1-322-542-1422,robert849@yahoo.com,8,0,739.0,M
PH02683,,10-15-1986,38,Male,PA,+1-356-245-9865,james805@hotmail.com,16,3,576.0,Married
PH02684,Nina Martin,06/03/1976,48,M,FL,+1-464-337-4209,robert145@yahoo.com,1,0,602.0,Married
PH02685,CHRIS DAVIS,27 Nov 1963,61,FEMALE,VA,+1-744-665-4150,aisha322@gmail.com,2,1,782.0,Single
PH02686,Aisha Harris,03-07-1973,51,female,IN,(664) 404-0957,priya712@outlook.com,4,0,661.0,Single
PH02687,Fatima Brown,25 Feb 1973,51,Male,CA,(576) 158-2081,raj302@yahoo.com,25,4,776.0,S
PH02688,Chris Miller,08-24-1970,54,M,MO,(404) 878-8818,nina455@gmail.com,4,1,641.0,Widowed
PH02689,Aisha Thomas,07/07/1998,26,FEMALE,TX,2307671904,raj821@yahoo.com,29,0,631.0,Widowed
PH02690,Elena Martin,03-04-1982,42,female,MI,+1-245-856-5750,elena465@outlook.com,22,0,,Widowed
PH02691,Zoe Johnson,1984-06-03,40,f,FL,,maria288@gmail.com,-1,1,848.0,S
PH02692,Daniel Harris,1975-03-15,49,female,GA,(601) 484-1739,tom85@outlook.com,4,0,738.0,Single
PH02693,John Anderson,07-07-1991,33,Male,MD,+1-342-894-2251,michael127@yahoo.com,34,0,697.0,Single
PH02694,Lisa Brown,14/12/1970,54,MALE,NC,,priya479@hotmail.com,2,0,666.0,Divorced
PH02695,Nina Wilson,02 May 1959,65,Female,PA,+1-666-186-4190,daniel906@hotmail.com,9,2,651.0,M
PH02696,Mark Thompson,1969-08-12,55,male,MI,,zoe334@outlook.com,34,2,528.0,Divorced
PH02697,Nina Taylor,28 Nov 1984,40,Female,GA,,carlos216@gmail.com,25,0,636.0,Divorced
PH02698,KEVIN JONES,1956-06-10,68,f,WI,(965) 849-3136,daniel224@hotmail.com,11,0,525.0,married
PH02699,James Wilson,10-04-1965,59,M,NY,,chris166@hotmail.com,35,2,661.0,M
PH02700,David Johnson,11-09-1968,56,M,CA,,zoe696@yahoo.com,3,3,747.0,Married
PH02701,Fatima Taylor,09-05-1988,36,f,TN,,kevin168@outlook.com,7,1,672.0,Single
PH02702,Yuki Davis,01/12/1958,66,F,MA,(540) 740-9877,robert719@hotmail.com,-1,4,,married
PH02703,EMMA WILSON,12 Aug 1973,51,F,NJ,7581309958,aisha379@gmail.com,15,3,630.0,S
PH02704,Kevin Thomas,01-08-1956,68,female,PA,+1-680-599-0717,fatima572@hotmail.com,8,0,589.0,S
PH02705,Zoe Martin,06/12/1956,68,MALE,NY,7629240193,chris689@gmail.com,-3,0,,Divorced
PH02706,Priya Garcia,10/08/1980,44,m,NJ,+1-802-754-6771,carlos818@hotmail.com,22,0,687.0,Divorced
PH02707,Lisa Robinson,02 Oct 1998,26,f,WI,(817) 962-1827,sarah290@yahoo.com,15,0,784.0,married
PH02708,Lisa Johnson,16/11/1991,33,M,MI,,nina251@outlook.com,16,3,747.0,M
PH02709,Anna Davis,27 Aug 1956,68,Male,NC,+1-906-503-7468,sam166@hotmail.com,26,0,751.0,Married
PH02710,,27/03/1996,28,Female,GA,(481) 810-5856,maria50@hotmail.com,28,0,576.0,married
PH02711,ELENA MILLER,12-22-1970,54,male,NC,+1-248-997-7688,carlos584@yahoo.com,11,0,663.0,Widowed
PH02712,Elena Davis,04-28-1968,56,FEMALE,VA,,kevin39@yahoo.com,2,2,597.0,Single
PH02713,Carlos Thomas,05/03/1966,58,Female,MO,5596278327,sarah472@yahoo.com,27,0,761.0,S
PH02714,ANNA ROBINSON,,32,f,OH,+1-372-330-8588,raj827@gmail.com,25,2,653.0,Married
PH02715,SAM THOMAS,06-19-1994,30,Female,WA,+1-643-530-4103,kevin256@gmail.com,9,0,751.0,M
PH02716,Maria Thompson,19/12/1978,46,MALE,WI,+1-257-538-0841,michael992@outlook.com,1,0,711.0,Widowed
PH02717,PRIYA JONES,09-21-1979,45,MALE,OH,,maria900@outlook.com,16,0,559.0,Married
PH02718,Robert Taylor,20/05/1980,44,female,IN,+1-816-443-2171,sarah629@gmail.com,27,0,578.0,married
PH02719,LISA GARCIA,1989-04-06,35,f,NJ,6696214607,tom499@gmail.com,14,2,765.0,Single
PH02720,Daniel Clark,14 Dec 1977,47,male,NJ,(341) 653-3778,yuki759@outlook.com,27,1,658.0,single
PH02721,Chris Clark,,35,female,OH,,nina957@gmail.com,7,0,726.0,S
PH02722,Tom Miller,,67,M,IL,,daniel289@outlook.com,20,0,699.0,S
PH02723,Fatima Smith,03-16-1989,35,F,GA,+1-738-153-0266,james897@hotmail.com,24,1,535.0,single
PH02724,James Moore,1957-05-13,67,f,NC,2752998224,sarah765@gmail.com,17,2,683.0,S
PH02725,Raj Robinson,02-04-1992,32,FEMALE,AZ,(744) 237-8723,yuki149@gmail.com,24,0,569.0,Single
PH02726,Sam Anderson,11-01-1976,48,F,NY,+1-605-881-6094,fatima702@gmail.com,16,0,765.0,Married
PH02727,Aisha Johnson,26/10/1993,31,F,OH,(386) 722-0810,tom200@gmail.com,19,0,805.0,single
PH02728,YUKI JOHNSON,1995-12-04,29,m,CA,4019908327,kevin441@outlook.com,29,0,714.0,Widowed
PH02729,Daniel Davis,03-02-1973,51,Female,PA,(579) 304-4212,carlos422@hotmail.com,22,0,745.0,M
PH02730,Chris Martin,1993-12-18,31,male,WI,8911382099,elena829@outlook.com,29,3,603.0,Married
PH02731,Priya Anderson,25 Oct 1965,59,f,MD,+1-900-192-3775,aisha394@hotmail.com,7,0,641.0,M
PH02732,Nina Thomas,08/02/1972,52,male,WI,(953) 374-4036,emma816@yahoo.com,15,0,630.0,married
PH02733,David White,04-08-1977,47,f,IL,2342472052,michael846@outlook.com,5,1,620.0,Married
PH02734,Carlos Davis,1958-10-11,66,FEMALE,GA,8109623164,nina434@outlook.com,33,0,623.0,single
PH02735,Raj Williams,,29,female,NY,+1-910-277-7878,robert500@hotmail.com,27,2,726.0,Married
PH02736,Raj Miller,04/12/1956,68,F,IN,+1-462-454-2248,carlos365@gmail.com,6,1,655.0,Married
PH02737,Elena Martin,04-24-1958,66,m,GA,+1-494-698-3268,sarah785@yahoo.com,5,0,741.0,single
PH02738,Maria Moore,09/06/1974,50,F,NJ,(209) 832-9629,sam78@hotmail.com,32,1,768.0,Married
PH02739,Maria Wilson,03/02/1981,43,Female,MO,2385811340,aisha820@gmail.com,12,0,825.0,M
PH02740,Robert Jones,11-01-1962,62,M,WA,+1-350-664-1676,david882@gmail.com,2,0,694.0,married
PH02741,Anna Miller,21/07/1970,54,F,IL,(929) 267-7778,lisa238@gmail.com,9,0,664.0,Single
PH02742,John Martin,1968-04-17,56,f,TX,(486) 339-5209,john619@hotmail.com,29,3,819.0,Widowed
PH02743,Chris Smith,04-01-1956,68,F,GA,7477431145,carlos558@hotmail.com,6,0,773.0,single
PH02744,Carlos Thompson,20/10/1978,46,f,MI,9559549990,aisha327@outlook.com,1,1,725.0,single
PH02745,KEVIN THOMAS,1962-05-02,62,m,FL,+1-400-772-3637,mark951@outlook.com,11,0,639.0,Single
PH02746,David Jones,22/05/1986,38,Male,TN,2545110478,carlos600@yahoo.com,29,3,749.0,Widowed
PH02747,Elena Martin,08-31-1969,55,f,CA,(388) 553-3689,carlos432@outlook.com,25,1,685.0,M
PH02748,Lisa Moore,17 Feb 1984,40,M,TX,4791520380,tom989@outlook.com,21,0,850.0,single
PH02749,Emma Brown,02-05-1969,55,Female,WI,+1-896-136-7939,michael992@hotmail.com,33,0,659.0,married
PH02750,David Anderson,10-01-1997,27,MALE,OH,+1-520-497-1856,mark670@hotmail.com,32,0,666.0,S
PH02751,Emma Taylor,15 Jan 1960,64,f,AZ,(601) 950-9427,priya278@hotmail.com,16,1,661.0,single
PH02752,MARK CLARK,1966-05-12,58,f,TX,(402) 764-1144,emma60@hotmail.com,1,0,574.0,Single
PH02753,CARLOS TAYLOR,01 Feb 1975,49,Female,GA,+1-549-870-7502,raj466@outlook.com,16,4,633.0,Divorced
PH02754,Carlos Harris,02-16-1966,58,Female,WA,(385) 349-3726,tom610@gmail.com,15,1,729.0,Divorced
PH02755,James Clark,03-22-1963,61,m,FL,8454106660,priya575@yahoo.com,35,0,604.0,Widowed
PH02756,Sarah Wilson,1991-07-16,33,MALE,OH,8401889138,sarah96@yahoo.com,35,0,669.0,Single
PH02757,,19 Sep 1987,37,F,VA,,anna46@yahoo.com,7,0,605.0,M
PH02758,Sarah Williams,11-18-2000,24,Male,IL,+1-712-642-8436,chris320@yahoo.com,10,1,573.0,S
PH02759,Yuki Garcia,27 May 1989,35,MALE,MI,+1-811-318-5077,emma451@yahoo.com,13,3,,married
PH02760,Raj Harris,09/01/1984,40,f,NY,+1-621-249-8199,john272@outlook.com,19,0,647.0,Single
PH02761,,20 Jun 1964,60,M,GA,(584) 939-5596,carlos346@hotmail.com,33,0,,single
PH02762,John Wilson,26 Sep 1958,66,MALE,AZ,(880) 675-9407,john212@gmail.com,29,1,686.0,S
PH02763,Chris Moore,02 Feb 1955,69,M,WI,9821783710,lisa123@hotmail.com,12,1,,Divorced
PH02764,,09-29-2000,24,Female,WI,+1-649-633-4211,chris180@hotmail.com,28,1,549.0,Single
PH02765,Raj Garcia,09-11-1962,62,MALE,NY,,maria231@yahoo.com,24,1,762.0,Widowed
PH02766,NINA SMITH,1967-09-24,57,m,CA,+1-231-670-2694,aisha429@hotmail.com,27,0,620.0,Married
PH02767,Anna Martin,29/08/1956,68,F,FL,+1-994-252-4880,priya571@outlook.com,24,0,,Widowed
PH02768,Sam Thompson,19/02/1974,50,MALE,GA,,nina700@hotmail.com,34,3,657.0,Married
PH02769,Elena Harris,06-13-1983,41,m,GA,5262710081,chris275@gmail.com,34,0,624.0,Single
PH02770,Lisa Jones,19/09/1973,51,M,IN,+1-701-366-0273,lisa780@gmail.com,27,4,679.0,Divorced
PH02771,Nina Harris,10 Feb 1997,27,female,WI,,michael900@hotmail.com,28,1,639.0,S
PH02772,MARK JONES,23/10/1969,55,FEMALE,WA,,sarah173@hotmail.com,23,3,702.0,Divorced
PH02773,John Thomas,01-19-1996,28,FEMALE,CA,+1-259-160-9163,zoe755@gmail.com,7,4,482.0,Widowed
PH02774,Maria White,01-15-1997,27,female,VA,(399) 798-9768,raj350@gmail.com,3,0,742.0,M
PH02775,CARLOS ROBINSON,03 Jun 1964,60,Female,AZ,(567) 256-3384,john296@outlook.com,29,0,800.0,Single
PH02776,EMMA HARRIS,28/06/1998,26,F,NJ,9856903974,aisha339@gmail.com,24,1,704.0,single
PH02777,Zoe Garcia,1957-08-08,67,M,WI,,sarah201@outlook.com,17,0,599.0,Divorced
PH02778,Tom Jackson,1989-01-18,35,f,VA,(746) 781-8115,elena342@outlook.com,35,0,626.0,Single
PH02779,Anna Robinson,03 Feb 1977,47,Female,WI,(254) 117-7632,michael195@yahoo.com,4,0,692.0,single
PH02780,Fatima Wilson,23 Feb 1999,25,female,MO,,daniel960@outlook.com,22,0,758.0,M
PH02781,Carlos Thomas,1956-02-21,68,M,NC,+1-955-162-2561,tom757@gmail.com,21,0,847.0,S
PH02782,Tom Miller,08/03/1997,27,male,VA,4962863169,yuki160@outlook.com,19,2,748.0,Widowed
PH02783,ZOE CLARK,15/05/1999,25,female,IN,+1-242-953-7980,james333@gmail.com,7,0,612.0,S
PH02784,Priya Thompson,,42,male,IN,,robert929@hotmail.com,-3,0,,Married
PH02785,JAMES GARCIA,1957-08-17,67,M,GA,(347) 686-3941,raj841@hotmail.com,12,0,792.0,S
PH02786,Robert Moore,26 Aug 1967,57,FEMALE,WA,,kevin829@outlook.com,3,3,678.0,single
PH02787,Tom Anderson,15 Jan 1967,57,MALE,IN,(671) 752-4430,kevin31@hotmail.com,21,0,656.0,Married
PH02788,PRIYA JACKSON,02/10/1985,39,Male,TN,+1-375-325-6606,sarah103@gmail.com,14,0,698.0,single
PH02789,Lisa White,11-30-1965,59,m,AZ,7043803599,aisha212@hotmail.com,3,0,659.0,Single
PH02790,EMMA GARCIA,06-21-1985,39,M,NY,(819) 358-2406,david116@outlook.com,27,0,612.0,S
PH02791,Kevin Smith,23 May 1958,66,f,NJ,(345) 972-1833,emma527@yahoo.com,1,0,,M
PH02792,Raj Jackson,,58,FEMALE,WI,+1-372-603-5503,emma907@gmail.com,13,3,625.0,Married
PH02793,AISHA GARCIA,,52,Male,NY,(950) 908-4834,emma80@outlook.com,19,2,687.0,Single
PH02794,Zoe Thomas,09/03/1962,62,male,PA,+1-621-586-1550,zoe135@hotmail.com,24,0,788.0,Divorced
PH02795,Daniel Harris,26 Aug 1970,54,M,NY,(522) 884-9808,emma443@gmail.com,6,0,676.0,single
PH02796,Robert Clark,08-22-1961,63,M,WA,,tom802@gmail.com,26,0,637.0,Divorced
PH02797,Kevin Clark,20/08/1990,34,F,MD,+1-912-189-4345,michael209@outlook.com,18,3,773.0,S
PH02798,Emma Brown,1971-05-24,53,female,FL,(796) 959-5025,fatima264@hotmail.com,22,1,603.0,single
PH02799,Emma Moore,1993-06-13,31,FEMALE,NY,(783) 134-5413,kevin496@hotmail.com,15,1,,single
PH02800,Michael Taylor,05-01-1992,32,m,NJ,3822406117,aisha249@gmail.com,22,2,497.0,M
PH02801,MICHAEL ROBINSON,01-11-1974,50,male,NJ,4681059118,sarah208@gmail.com,30,2,689.0,Divorced
PH02802,Aisha Brown,1963-06-08,61,FEMALE,MA,9921626867,sarah391@hotmail.com,5,0,,Widowed
PH02803,Robert Jackson,15 Oct 1976,48,MALE,WI,6611369316,sarah905@outlook.com,29,2,779.0,Single
PH02804,MARIA DAVIS,17/11/1965,59,MALE,OH,+1-930-306-7729,aisha461@yahoo.com,14,0,803.0,single
PH02805,RAJ THOMAS,13/05/1969,55,Female,GA,,zoe598@yahoo.com,10,4,,married
PH02806,James Taylor,1998-07-10,26,Male,GA,,sam906@yahoo.com,11,0,529.0,Divorced
PH02807,Sarah Jackson,11-04-1993,31,f,NC,4234158100,david708@gmail.com,28,3,668.0,Widowed
PH02808,AISHA MOORE,07/05/1984,40,F,NY,,robert312@yahoo.com,2,2,643.0,Married
PH02809,Lisa Moore,09 Mar 1990,34,f,AZ,,nina802@outlook.com,29,2,575.0,Widowed
PH02810,Chris Thompson,05/08/2000,24,female,NC,(502) 646-1318,yuki806@gmail.com,32,2,731.0,Divorced
PH02811,Tom Martin,03-30-1975,49,Male,AZ,(958) 839-6022,tom640@yahoo.com,35,0,775.0,M
PH02812,Fatima Anderson,30 Sep 1964,60,Female,OH,,mark619@outlook.com,16,0,607.0,married
PH02813,AISHA MOORE,11-07-1990,34,FEMALE,VA,9746039023,zoe728@outlook.com,17,4,640.0,Single
PH02814,Elena Garcia,1992-05-23,32,female,NJ,(914) 982-1280,chris148@hotmail.com,28,1,769.0,Married
PH02815,Lisa Jones,22/11/1969,55,FEMALE,NJ,,nina783@yahoo.com,29,3,746.0,single
PH02816,Yuki Anderson,06 Jun 1963,61,F,WA,,aisha334@outlook.com,25,0,766.0,S
PH02817,Aisha Robinson,1962-02-28,62,male,WI,+1-391-870-4104,robert304@outlook.com,22,0,662.0,Divorced
PH02818,Nina Brown,1965-06-18,59,MALE,NC,,maria154@yahoo.com,26,2,660.0,married
PH02819,MARIA JONES,08-07-1989,35,Female,MO,7673740567,david384@outlook.com,3,3,692.0,Single
PH02820,ELENA JONES,1988-02-24,36,FEMALE,MA,7277457891,james493@yahoo.com,11,1,716.0,Single
PH02821,James Smith,02 May 1976,48,Female,MA,+1-507-502-4109,aisha845@yahoo.com,28,2,655.0,Married
PH02822,,11/01/1989,35,M,NJ,,michael653@outlook.com,18,1,410.0,Married
PH02823,Priya Martin,,42,Male,WA,(482) 397-6887,yuki85@yahoo.com,2,0,850.0,single
PH02824,Mark Johnson,1955-02-01,69,Male,IN,(369) 472-9751,john888@yahoo.com,22,0,715.0,Widowed
PH02825,Michael Williams,1956-09-03,68,Male,MI,(969) 293-8194,mark558@yahoo.com,16,1,666.0,S
PH02826,Zoe Anderson,24 Mar 1977,47,Female,IN,,chris782@gmail.com,30,1,655.0,single
PH02827,John Garcia,1989-11-30,35,Male,MD,7283786492,maria701@hotmail.com,29,0,784.0,Widowed
PH02828,Aisha Thomas,10-02-1969,55,M,MA,4025474270,priya60@gmail.com,3,1,586.0,Divorced
PH02829,Robert Brown,,40,Female,CA,,james577@gmail.com,15,0,676.0,Widowed
PH02830,James Anderson,19/05/1956,68,Male,IL,(252) 294-4139,john206@yahoo.com,12,0,520.0,Married
PH02831,Mark Clark,03-07-1955,69,FEMALE,WA,,kevin810@yahoo.com,12,1,602.0,Married
PH02832,YUKI MOORE,08 Nov 1997,27,Female,MI,,aisha211@gmail.com,13,0,673.0,single
PH02833,Maria Robinson,01 May 1990,34,FEMALE,MA,(257) 671-0662,fatima959@gmail.com,14,0,648.0,Divorced
PH02834,FATIMA TAYLOR,19 Mar 1992,32,Female,WI,+1-649-156-7965,aisha805@yahoo.com,22,0,681.0,married
PH02835,Fatima Brown,13/02/1962,62,MALE,NJ,,tom531@outlook.com,6,0,810.0,Single
PH02836,Chris Clark,08-07-1992,32,F,IN,(424) 170-0535,sarah31@gmail.com,23,1,664.0,Divorced
PH02837,Elena Wilson,07-14-1972,52,male,AZ,5253223094,tom955@hotmail.com,33,1,775.0,S
PH02838,Kevin Jackson,30 Nov 1990,34,f,PA,+1-767-682-9574,kevin770@outlook.com,4,0,635.0,S
PH02839,Emma Harris,27/04/1978,46,MALE,IL,+1-858-819-2092,maria401@yahoo.com,1,0,774.0,married
PH02840,Emma Thompson,29 Jun 1991,33,FEMALE,MO,,elena383@outlook.com,19,1,689.0,S
PH02841,,29/01/1974,50,FEMALE,PA,5305418700,anna923@gmail.com,19,2,735.0,single
PH02842,Anna Davis,03-28-1962,62,M,WI,5017996554,nina788@yahoo.com,29,0,850.0,Widowed
PH02843,Yuki Johnson,10-20-1961,63,F,PA,2364313508,nina201@yahoo.com,6,3,729.0,single
PH02844,Priya Williams,01-27-1976,48,FEMALE,FL,(254) 839-5868,david443@hotmail.com,17,2,788.0,Single
PH02845,ROBERT DAVIS,31 Dec 1979,45,MALE,WA,(205) 648-6237,nina827@outlook.com,35,1,556.0,S
PH02846,Raj Moore,20 Jul 1999,25,Male,IL,(442) 674-0409,zoe404@yahoo.com,19,0,,Single
PH02847,Michael Williams,1987-01-18,37,m,OH,+1-876-714-4665,sarah672@hotmail.com,23,0,523.0,Widowed
PH02848,Michael Moore,1978-03-29,46,M,MO,,mark630@hotmail.com,35,1,632.0,S
PH02849,Sam Johnson,18 Dec 1987,37,Male,IN,6438268329,yuki395@gmail.com,5,0,610.0,Single
PH02850,Mark Clark,10-21-1987,37,male,WI,4078587729,sarah408@gmail.com,3,1,604.0,Married
PH02851,Maria Wilson,10 May 1994,30,MALE,IN,(761) 319-0830,robert724@gmail.com,15,2,620.0,married
PH02852,,1987-11-04,37,female,NJ,,maria492@yahoo.com,12,0,700.0,married
PH02853,Fatima Jones,23 Apr 1959,65,Male,NY,9621417821,john801@hotmail.com,8,3,669.0,S
PH02854,TOM SMITH,12 Aug 1980,44,FEMALE,WI,+1-318-214-0610,anna129@outlook.com,11,0,530.0,Divorced
PH02855,DANIEL JACKSON,1968-04-17,56,f,CA,4708953249,chris64@gmail.com,33,4,553.0,Divorced
PH02856,LISA SMITH,01-11-1968,56,Female,WA,,yuki828@gmail.com,24,1,676.0,Divorced
PH02857,Maria White,01/07/1983,41,F,IN,+1-406-529-4505,kevin429@hotmail.com,27,0,606.0,S
PH02858,ZOE JOHNSON,02-16-1979,45,f,NC,+1-325-691-2167,david97@yahoo.com,12,0,734.0,S
PH02859,Fatima Jackson,18/06/1998,26,MALE,WA,3749024755,yuki863@gmail.com,6,1,701.0,S
PH02860,Yuki White,09-02-1975,49,Male,AZ,,elena845@gmail.com,26,2,537.0,Single
PH02861,Fatima Williams,09-04-1978,46,Male,MD,+1-856-352-7558,james693@yahoo.com,24,0,834.0,married
PH02862,Maria Wilson,1994-10-17,30,MALE,NY,+1-800-441-3685,aisha130@hotmail.com,23,0,,Single
PH02863,CARLOS WILLIAMS,13/09/1970,54,FEMALE,NC,(324) 286-9094,mark904@gmail.com,34,3,,single
PH02864,Nina Jackson,24/03/1968,56,MALE,AZ,3355594917,maria856@hotmail.com,22,1,628.0,M
PH02865,David Williams,29 Jul 1968,56,F,MO,5566518318,tom383@outlook.com,31,2,748.0,single
PH02866,John Johnson,26 Apr 1974,50,female,WA,2039016253,mark100@outlook.com,18,3,637.0,Single
PH02867,Tom Jackson,30 Apr 1986,38,M,IN,+1-390-697-4733,tom190@hotmail.com,31,0,649.0,Single
PH02868,Kevin Davis,01-22-1955,69,FEMALE,GA,6245210559,emma625@hotmail.com,11,0,485.0,Widowed
PH02869,Daniel Miller,1963-09-15,61,FEMALE,NJ,(928) 405-1199,zoe88@yahoo.com,31,0,812.0,married
PH02870,Maria Harris,01 Apr 1980,44,m,MA,(811) 677-9048,john670@gmail.com,27,1,801.0,Widowed
PH02871,Nina White,04-10-1958,66,f,VA,(828) 619-7113,raj811@hotmail.com,19,2,687.0,Divorced
PH02872,Chris Taylor,04-17-1974,50,female,AZ,,zoe215@hotmail.com,-5,1,727.0,S
PH02873,SAM WILSON,02-09-1989,35,m,GA,(814) 778-2446,michael517@outlook.com,28,3,592.0,Married
PH02874,Lisa Harris,24/06/1995,29,FEMALE,FL,4962935382,nina462@gmail.com,20,1,700.0,Single
PH02875,Lisa Anderson,12-10-1968,56,f,OH,9809188461,carlos58@outlook.com,32,1,827.0,married
PH02876,YUKI JOHNSON,1989-08-10,35,Female,PA,(315) 201-6901,michael713@gmail.com,26,0,628.0,Divorced
PH02877,DAVID HARRIS,1968-05-10,56,female,PA,(969) 815-0753,elena469@hotmail.com,23,0,699.0,M
PH02878,Michael Robinson,14 Nov 1979,45,f,CA,8217209307,mark622@yahoo.com,16,1,561.0,Widowed
PH02879,JOHN WILLIAMS,12 Mar 1967,57,FEMALE,NC,(735) 800-1894,michael885@gmail.com,8,0,583.0,Married
PH02880,Chris Thompson,08-09-1969,55,female,IN,+1-901-877-2762,sam484@yahoo.com,12,3,663.0,Married
PH02881,Robert Anderson,06/08/1992,32,MALE,TN,,nina214@yahoo.com,35,0,653.0,S
PH02882,Anna Anderson,21/01/1957,67,Female,OH,(513) 791-1412,chris160@gmail.com,5,2,,Single
PH02883,Priya Martin,12 Aug 1991,33,M,IN,(519) 750-5219,aisha847@hotmail.com,32,0,698.0,single
PH02884,John Harris,1957-06-17,67,FEMALE,NJ,4607664381,priya15@hotmail.com,25,1,841.0,single
PH02885,Maria Clark,1985-11-27,39,F,WI,4231773463,yuki297@hotmail.com,2,1,583.0,Widowed
PH02886,ZOE JACKSON,12-05-1956,68,f,AZ,,zoe738@yahoo.com,23,1,687.0,S
PH02887,Mark Martin,1984-03-04,40,f,NJ,(346) 224-5797,fatima78@gmail.com,4,0,756.0,M
PH02888,Sarah White,,68,M,CA,(491) 610-7751,raj295@hotmail.com,27,0,730.0,married
PH02889,Tom Smith,1979-11-16,45,Female,WI,,sarah861@yahoo.com,24,2,694.0,Widowed
PH02890,Emma Thompson,10-11-1986,38,m,MO,+1-926-209-4374,michael909@outlook.com,5,0,779.0,S
